item_id,dept_id,d_1842,d_1843,d_1844,d_1845,d_1846,d_1847,d_1848,d_1849,d_1850,d_1851,d_1852,d_1853,d_1854,d_1855,d_1856,d_1857,d_1858,d_1859,d_1860,d_1861,d_1862,d_1863,d_1864,d_1865,d_1866,d_1867,d_1868,d_1869,d_1870,d_1871,d_1872,d_1873,d_1874,d_1875,d_1876,d_1877,d_1878,d_1879,d_1880,d_1881,d_1882,d_1883,d_1884,d_1885,d_1886,d_1887,d_1888,d_1889,d_1890,d_1891,d_1892,d_1893,d_1894,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914,d_1915,d_1916,d_1917,d_1918,d_1919,d_1920,d_1921,d_1922,d_1923,d_1924,d_1925,d_1926,d_1927,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
FOODS_3_767,FOODS_3,7,4,5,9,6,0,0,0,0,10,9,5,0,0,0,5,4,3,0,0,12,0,0,0,6,9,8,3,4,15,0,2,14,8,4,1,10,4,3,2,4,1,4,8,0,1,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FOODS_3_524,FOODS_3,12,14,10,20,11,6,13,18,7,5,15,4,12,0,13,11,12,12,0,13,8,4,12,12,9,3,7,15,13,0,0,24,13,0,0,5,4,3,0,0,12,0,9,6,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_1_218,FOODS_1,40,23,18,3,3,12,27,35,21,11,6,9,4,29,24,15,6,15,12,36,18,23,15,21,30,24,28,19,13,15,18,5,6,17,4,6,2,3,12,10,11,15,39,9,1,1,8,12,4,6,8,4,6,9,10,8,14,5,8,7,5,14,21,21,9,2,13,3,5,17,22,19,7,7,14,13,3,7,14,18,14,7,5,6,7,3,16,12,9,5,2,9,1,6,5,5,5,17,5,5
FOODS_3_741,FOODS_3,10,9,13,14,11,10,10,18,23,5,20,10,5,18,8,9,17,20,5,13,23,21,6,6,11,11,9,2,12,8,14,10,1,14,16,15,5,6,9,6,14,2,9,3,3,9,11,12,11,25,31,15,19,13,20,15,8,21,14,13,14,19,13,12,24,15,14,16,3,15,13,4,7,13,7,4,9,4,0,9,4,9,4,5,4,7,15,6,5,3,4,3,7,3,5,5,7,7,1,0
FOODS_2_128,FOODS_2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,6,8,12,7,2,9,19,12,1,0,31,15,1,1,6,0,5,5,5,7,9,4,5,15,4,3,0,11,5,1,6,5,11,5,0,0,3,13,7,5,0,3,5,5,8,3,0,2,8,11,3,0,0,8,8,0,1,11,24,5,7,8,5,15,16,20,8,16,10,13,5,14,7,11,4,6,8,15,3,9,7
FOODS_1_043,FOODS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,18,34,31,32,24,25,25,22,31,13,32,12,7,11,68,17,14,11,10,11,23,17,24,23
FOODS_3_746,FOODS_3,17,16,22,13,19,7,8,12,21,15,14,6,12,19,22,18,11,13,15,12,16,23,20,22,10,13,17,18,19,27,24,11,11,12,14,13,19,18,15,13,11,15,24,19,14,9,16,16,12,16,28,23,19,16,16,18,24,24,17,15,11,4,7,5,9,8,9,6,5,3,6,4,6,3,2,5,8,7,0,5,5,3,6,5,6,5,5,1,6,2,3,7,5,10,3,7,6,2,5,7
FOODS_3_697,FOODS_3,16,15,19,13,11,8,10,11,14,11,12,10,12,6,13,21,21,5,7,5,9,11,20,15,15,14,10,10,16,20,11,15,14,10,15,7,21,18,9,11,11,8,14,19,5,17,6,6,7,10,17,11,13,18,11,11,14,17,16,9,9,12,12,14,10,12,6,11,10,21,11,8,11,18,9,14,14,17,15,17,9,16,14,16,16,10,14,4,11,10,11,16,25,13,13,6,6,25,12,2
FOODS_3_245,FOODS_3,1,8,14,7,1,5,4,9,9,5,6,4,3,6,10,8,3,5,2,7,5,6,12,4,6,4,3,5,8,3,2,4,6,7,3,7,6,12,6,3,2,8,12,13,5,4,3,5,6,4,11,9,3,6,9,15,4,0,3,6,4,4,4,7,22,4,1,3,4,5,8,9,6,6,5,0,9,6,6,5,6,9,3,9,7,5,5,10,6,6,4,9,12,7,6,10,8,6,5,15
FOODS_3_086,FOODS_3,39,27,42,17,16,13,20,26,37,30,21,16,20,14,13,18,9,18,13,16,11,22,13,9,11,22,15,15,16,7,14,9,8,20,15,20,15,10,9,6,16,16,31,0,9,6,6,23,12,25,9,6,14,9,15,10,21,18,9,11,9,11,10,17,20,8,9,16,6,27,22,10,8,15,7,9,25,14,16,17,6,11,15,27,14,21,20,18,8,0,23,18,18,29,34,31,36,30,43,46
FOODS_3_756,FOODS_3,15,12,16,18,14,7,15,16,18,10,20,8,6,15,22,17,9,6,16,11,13,15,28,11,9,7,9,14,11,25,9,14,13,11,9,19,17,9,13,14,19,14,26,30,14,13,8,15,18,18,16,12,16,9,14,19,4,19,6,11,11,14,15,10,10,12,18,8,13,16,15,18,22,13,5,8,10,14,14,9,9,13,6,13,14,22,18,7,17,18,16,18,24,11,18,10,14,23,19,17
FOODS_2_181,FOODS_2,9,7,14,12,8,9,6,18,14,12,6,5,8,7,9,8,11,7,8,15,9,16,9,6,7,13,15,12,15,15,5,3,6,8,8,14,9,6,10,11,9,12,4,10,18,14,8,8,15,6,9,14,11,12,10,9,19,20,15,14,5,8,10,7,13,8,3,6,14,8,10,6,4,7,12,3,14,15,15,18,9,11,6,8,8,5,7,5,12,8,6,10,11,21,11,1,11,4,6,5
FOODS_3_744,FOODS_3,15,22,21,12,12,11,8,23,15,14,8,13,13,17,17,18,11,14,12,10,10,17,30,11,17,16,16,13,16,20,19,5,5,15,8,11,15,15,9,15,8,9,17,13,11,6,16,18,16,16,27,14,13,13,9,16,16,16,15,8,7,11,12,13,18,21,6,15,9,13,14,13,25,11,17,15,9,23,13,14,15,15,14,7,24,13,23,13,16,14,10,16,12,7,6,12,14,5,15,7
FOODS_3_107,FOODS_3,7,11,12,7,13,16,9,6,12,10,10,4,10,13,10,10,9,4,11,5,8,14,10,6,4,9,5,13,15,8,8,3,16,6,4,6,15,6,8,8,5,11,4,17,11,8,8,4,6,6,15,8,12,10,7,10,3,13,19,2,17,7,11,13,1,9,9,15,4,9,21,11,16,5,12,4,11,7,15,8,7,9,18,4,9,14,6,13,11,20,7,11,12,8,16,7,19,7,12,17
FOODS_3_769,FOODS_3,6,3,6,3,2,1,2,6,2,0,6,3,6,5,10,4,0,4,4,9,4,9,5,6,1,1,1,6,1,3,2,2,3,3,6,5,6,8,2,4,11,5,9,6,1,0,5,1,7,7,7,5,9,3,7,8,6,4,3,1,11,5,7,5,6,8,2,2,2,2,6,4,3,4,2,3,2,2,5,7,4,6,10,3,6,4,6,4,0,5,9,3,8,0,5,8,2,6,3,7
FOODS_3_133,FOODS_3,14,17,20,7,11,12,11,4,13,24,4,10,7,6,7,8,10,8,22,7,11,9,23,12,9,12,3,13,3,8,9,9,8,1,7,8,5,6,6,4,4,8,21,10,13,8,9,8,5,10,13,6,5,5,13,4,7,9,12,11,6,7,2,5,8,3,6,5,2,7,4,12,20,3,4,1,5,5,7,1,7,13,4,6,11,7,10,2,4,2,1,4,14,11,3,9,0,3,6,15
FOODS_3_233,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,35,55,44,39,36,36,39,41,42,26,41,25,20,20,43,42,23,37,27,34,19,29,46,34,19,15,17,24,34,51,30,34,17,27,27,27,52,28,28,19,14,14,24,26,29,25,10,15,10,20,25,23,8,13,12,14,14,24,22,20,16,27,14,32,17,30,17,10,8,6,14,19,24,12,14,14,9,19,29
FOODS_3_734,FOODS_3,7,7,10,8,15,5,6,7,12,12,4,3,6,5,0,5,8,11,7,8,5,4,11,8,8,8,8,4,6,8,10,5,2,11,4,6,10,9,3,5,7,4,8,6,7,6,7,5,3,11,10,9,1,14,2,6,5,7,12,5,6,4,4,12,4,6,10,5,2,4,9,6,7,7,5,12,7,4,8,3,11,9,3,15,4,11,7,4,8,7,8,7,16,7,9,9,2,6,8,3
FOODS_2_021,FOODS_2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,8,14,3,5,2,15,6,0,1,17,7,3,8,1,0,6,2,0,3,11,0,2,22,5,2,2,11,9,0,9,9,6,4,6,11,2,10,7,6,7,9,8,12,2,2,4,4,4,10,9,7,7,4,2,5,0,3,12,4,8,4,6,7,7,16,7,8,0,1,7,12,11,2,7,4,4,0,0,2,11
FOODS_3_454,FOODS_3,0,0,0,0,0,3,1,7,10,4,7,0,1,14,9,7,3,5,15,2,0,1,2,0,8,49,2,1,4,5,8,4,0,1,4,0,1,2,13,2,6,1,9,0,8,4,0,5,5,7,6,5,22,9,2,12,9,7,5,0,0,0,3,2,3,12,0,0,2,4,10,0,4,4,0,4,2,3,8,23,0,31,0,0,14,7,10,3,3,6,16,0,1,11,0,2,3,1,3,9
FOODS_3_474,FOODS_3,6,7,7,11,15,5,8,20,17,8,2,7,8,7,7,12,6,6,6,13,6,7,9,7,8,10,4,1,15,9,12,5,7,3,11,8,12,4,9,5,10,8,15,9,10,6,8,9,19,21,23,12,5,7,7,8,7,1,4,4,4,0,0,0,8,5,3,0,3,2,7,1,3,1,3,1,5,5,5,6,5,0,4,4,4,4,4,4,0,0,5,5,3,0,4,0,4,0,10,9
FOODS_3_755,FOODS_3,11,13,12,7,5,6,8,3,7,5,12,5,9,4,1,2,6,9,1,2,4,4,7,6,11,15,5,5,4,9,7,11,5,5,2,7,9,7,10,4,6,10,8,5,0,3,8,5,2,5,6,17,6,2,8,5,6,19,2,6,4,11,4,4,4,7,6,9,3,4,9,6,7,1,3,3,11,11,7,11,3,12,5,5,2,2,6,3,1,1,7,20,14,7,3,0,3,3,3,7
FOODS_3_570,FOODS_3,8,0,9,3,7,8,7,2,15,6,7,0,0,5,3,4,2,8,7,8,5,17,1,14,7,7,3,7,18,14,8,11,12,7,4,7,14,10,3,6,2,3,4,6,6,2,5,5,4,7,4,10,7,5,5,8,8,11,4,0,6,3,9,13,5,0,10,5,9,9,1,14,11,7,6,11,5,6,8,9,9,8,4,8,6,19,2,3,6,8,5,16,12,9,6,7,10,4,11,18
FOODS_1_004,FOODS_1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,10,13,7,12,7,4,5,16,12,9,8,8,12,7,7,11,19
FOODS_3_327,FOODS_3,4,2,1,5,4,3,3,3,3,6,1,9,0,3,3,2,3,1,0,1,3,5,1,1,3,4,6,1,1,2,1,0,0,1,5,0,2,2,3,0,3,5,7,1,2,2,1,2,2,3,1,1,3,1,1,2,2,4,1,0,3,0,3,1,5,5,4,0,0,3,1,3,4,2,0,2,8,2,0,3,4,2,2,3,0,2,3,3,2,3,4,3,6,0,0,0,3,0,0,9
FOODS_3_516,FOODS_3,17,19,16,6,6,6,22,22,19,22,15,10,18,16,25,19,5,11,12,15,18,32,22,11,17,17,19,17,24,13,18,9,18,17,21,25,17,9,14,18,12,13,29,25,3,8,16,12,13,14,15,16,6,11,3,17,16,14,13,6,12,10,10,13,15,3,10,6,9,6,14,9,4,8,8,6,6,6,14,18,11,7,11,14,21,11,16,13,12,7,11,7,8,9,6,9,6,7,22,14
FOODS_2_326,FOODS_2,20,18,13,18,25,12,20,25,22,9,15,15,8,11,26,11,12,17,20,28,8,28,26,21,2,0,36,32,8,16,13,15,17,15,11,21,24,23,1,24,6,8,20,9,16,11,20,10,27,15,12,23,19,13,17,17,29,4,31,21,9,19,6,20,5,4,11,19,22,4,5,14,0,0,1,1,3,16,14,9,29,2,25,10,14,32,21,5,22,21,18,10,14,11,16,12,12,34,22,15
FOODS_3_226,FOODS_3,8,5,12,7,5,1,5,6,8,2,4,7,2,8,5,6,10,5,5,7,2,4,7,4,6,10,5,8,4,3,7,4,7,6,6,13,9,4,7,6,7,8,10,7,3,5,7,3,4,4,8,5,7,3,5,5,9,8,5,3,7,3,5,12,9,7,9,7,5,11,9,10,7,5,11,10,4,13,12,8,6,10,6,5,13,11,11,6,5,8,8,9,11,3,7,12,11,8,9,9
FOODS_3_228,FOODS_3,4,6,7,2,3,2,7,8,8,6,6,2,2,4,6,3,7,8,10,6,9,7,5,2,9,3,8,4,7,6,6,3,1,6,3,3,6,9,3,7,5,8,9,6,8,4,5,7,7,16,3,11,8,13,6,8,5,8,9,9,8,5,6,9,9,4,7,8,1,5,6,11,10,4,7,4,9,5,8,6,3,4,4,3,8,9,2,4,5,6,3,6,8,9,5,8,6,11,6,10
FOODS_3_403,FOODS_3,24,11,17,19,12,14,15,22,14,13,10,10,11,14,20,15,14,9,15,22,14,14,20,19,17,18,11,8,11,19,13,15,9,18,8,19,12,7,15,10,16,15,16,28,13,17,11,16,12,9,30,9,15,15,17,16,15,30,17,13,10,18,13,24,6,13,11,14,14,9,14,16,6,12,12,4,13,11,15,0,21,15,16,1,16,11,9,19,12,20,11,16,15,1,13,18,13,0,13,24
FOODS_1_018,FOODS_1,21,26,19,11,9,6,5,19,28,4,8,4,10,9,37,12,17,14,17,17,18,28,29,17,15,18,16,25,22,23,19,6,9,7,9,13,17,13,17,12,23,10,21,16,4,6,3,13,8,9,6,7,1,20,13,21,24,12,11,20,12,10,9,19,6,10,4,3,5,5,21,19,34,16,8,29,11,20,24,20,13,5,13,14,18,12,13,13,3,10,3,10,11,13,7,10,16,12,30,18
FOODS_3_263,FOODS_3,18,20,12,13,35,15,18,18,26,8,1,11,6,9,25,18,14,8,14,16,21,15,18,10,21,22,14,9,21,22,17,18,10,16,17,26,13,12,10,18,10,9,29,14,16,11,13,20,12,27,16,19,30,13,18,28,14,14,15,21,22,6,24,6,20,26,11,20,12,17,26,22,14,12,13,7,10,20,15,18,13,14,14,14,16,20,27,12,14,5,29,18,11,12,21,11,15,21,17,19
FOODS_2_371,FOODS_2,11,7,6,6,5,7,5,10,9,6,7,1,12,6,4,10,8,3,7,8,6,4,14,5,7,4,7,7,10,10,8,4,5,5,8,8,10,7,5,7,3,4,8,4,6,6,3,2,3,4,16,7,6,4,8,8,15,3,8,9,7,8,3,4,6,9,1,4,4,4,9,11,7,5,5,8,4,2,6,5,3,12,4,5,10,9,4,5,11,6,2,9,12,4,6,5,1,4,6,8
FOODS_3_668,FOODS_3,8,3,6,6,4,7,8,7,7,7,7,6,6,5,7,5,8,9,5,12,7,10,7,9,6,6,2,10,6,4,5,6,6,3,7,4,7,8,9,7,9,8,13,8,3,3,4,4,6,11,7,11,9,8,4,4,5,2,19,6,5,3,7,9,6,9,10,7,5,10,10,4,10,5,9,9,9,2,6,9,12,13,3,3,9,6,8,14,7,2,5,8,6,6,9,13,4,3,13,6
FOODS_3_351,FOODS_3,15,5,3,14,1,4,6,3,16,1,4,5,12,9,4,9,4,5,14,6,7,12,20,11,16,3,6,4,4,8,12,12,4,7,9,4,6,14,5,12,4,12,5,10,2,4,2,20,7,9,11,8,13,3,13,9,11,11,5,13,8,1,1,6,18,11,8,9,2,5,7,13,10,15,1,5,3,7,11,13,15,9,4,8,7,10,4,5,4,6,2,6,8,2,2,1,9,1,1,9
FOODS_3_594,FOODS_3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,5,10,5,2,3,4,0,1,0,6,0,9,4,0,2,7,4,2,1,2,4,8,4,8,0,2,7,1,6,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_816,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,6,4,2,26,3,0,2,16,1,0,1,1,0,4,2,7,0,0,1,9,0,6,0,6,6,3,1,14,0,0,44,1,50,4,2,3,11,2,5,2,12,6,5,1,11,0,0,2,6,3,1,6,2,6,1,2,3,4,0,2,0,2,8,0,8,5,19,2,1,0,13,6,4,0,0,13,1,0,0,6,5,0,26,1,2
FOODS_3_503,FOODS_3,10,10,11,6,9,6,12,20,13,13,4,9,11,16,12,11,10,12,4,15,6,21,5,9,8,10,11,8,9,12,11,7,4,14,8,14,13,17,1,7,12,9,7,16,10,8,6,7,13,10,18,5,10,10,9,7,0,15,12,22,1,2,10,4,0,10,13,10,15,12,12,16,8,7,7,5,7,12,11,9,5,5,8,13,2,9,14,5,3,6,5,5,8,1,5,5,3,1,3,4
FOODS_3_757,FOODS_3,0,0,1,1,1,2,0,3,1,1,0,0,0,10,2,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,4,5,7,10,14,4,14,4,7,0,0,0,0,9,7,4,4,0,9,7,15,11,0,6,16,17,6,10,10,14,12,19,11,9,7,8,11,10,15,7,7,10,8,8,16,9,10,6,6,6,10,13,4,14,18,9,13,8,15,17,6,15,8,18,12,12,10
FOODS_1_170,FOODS_1,13,9,6,12,7,9,15,15,8,8,5,13,8,14,10,12,9,11,8,17,11,10,9,12,5,12,7,11,3,15,14,11,5,13,16,16,15,23,15,24,6,6,10,10,9,10,11,4,12,10,5,11,14,7,10,6,6,7,10,10,6,4,5,11,8,18,15,0,10,13,7,10,13,12,14,7,11,15,6,17,6,8,14,16,5,6,10,1,16,15,10,9,16,10,16,14,10,16,3,12
FOODS_3_695,FOODS_3,11,6,17,8,4,3,9,14,6,10,6,4,12,13,6,14,5,11,9,5,9,10,10,12,3,3,8,13,11,1,0,6,9,7,2,7,15,2,3,6,7,6,6,13,6,7,9,4,4,14,12,9,11,20,12,16,18,7,7,11,13,7,8,9,19,14,9,7,7,8,11,10,10,7,5,6,6,19,10,14,6,5,8,13,13,7,10,8,2,9,2,16,18,10,7,4,13,7,12,14
FOODS_3_787,FOODS_3,2,0,2,4,1,0,0,3,1,3,1,2,0,1,2,1,3,2,2,3,1,4,2,3,2,3,0,3,1,2,5,0,0,4,0,1,2,3,0,3,2,4,2,7,0,0,2,0,3,2,3,0,3,0,5,1,4,3,2,2,0,1,1,4,3,1,1,1,0,0,1,4,0,0,3,3,0,2,2,1,2,1,0,2,2,1,2,1,6,1,3,0,6,4,0,4,2,0,3,2
FOODS_3_449,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,7,9,3,3,3,3,7,3,6,6,6,5,6,4,4,5,4,2,6,4,3,7,9,7,6,7,2,8,5,14,4,6,13,10,31,22,22,6,20,18,17,10,14,12,22,9,4,7,29,15,8,11,11,7,3,10,8,3,5,9,3,6,6,5,16,5,11,3,3,10,11,2,7,7,10,4,5,6,7,5,10,10,7,9,9
FOODS_3_526,FOODS_3,7,4,3,4,12,4,2,7,6,4,4,3,3,9,15,0,9,3,6,3,3,4,4,7,2,0,3,2,1,3,0,5,2,1,0,0,7,8,5,12,13,10,10,8,3,21,7,7,11,5,6,4,7,2,3,4,8,8,6,5,3,5,4,11,16,4,7,6,2,3,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,4
FOODS_3_473,FOODS_3,5,8,6,2,4,7,6,7,7,2,3,3,5,6,10,5,7,8,4,8,10,5,10,2,6,5,4,6,5,7,8,4,0,8,2,4,12,1,9,4,10,12,5,7,10,2,4,6,0,6,9,3,7,5,3,6,5,6,9,7,7,4,6,8,4,12,5,6,2,1,8,9,7,2,7,3,6,6,10,8,8,5,4,7,11,7,6,3,8,3,6,4,14,7,4,4,5,4,9,6
FOODS_1_110,FOODS_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,19,15,10,19,18,16,17,36,8,9,26,24,12,8,11,6,21,24,18,6,12,12,12,5,26,17
FOODS_3_789,FOODS_3,1,0,1,0,0,10,3,0,0,0,0,9,0,6,18,12,17,7,18,11,11,16,22,22,14,11,8,10,13,16,13,19,8,2,10,17,22,9,11,6,8,18,19,20,9,8,9,14,10,15,19,12,13,9,14,8,10,13,7,16,12,10,3,25,14,10,11,9,15,12,7,10,9,19,11,13,6,12,14,13,12,10,14,9,21,12,9,7,16,19,6,10,15,16,18,13,12,11,12,22
FOODS_2_325,FOODS_2,2,6,8,6,2,4,6,3,6,7,5,10,5,8,9,7,6,5,10,4,6,8,17,3,12,0,4,3,10,12,11,6,5,2,10,13,4,2,1,5,3,14,9,4,1,6,4,5,4,3,17,10,6,5,9,6,3,3,8,4,3,6,4,10,1,1,5,5,1,5,4,7,1,12,6,2,8,9,12,4,1,7,2,11,10,2,1,4,5,11,4,6,3,7,6,1,11,1,3,3
FOODS_3_413,FOODS_3,7,4,12,5,7,8,9,12,10,5,6,4,11,9,8,7,7,9,17,6,13,1,7,5,0,7,9,9,9,1,8,4,8,6,7,3,11,9,9,9,6,11,2,9,7,3,3,6,4,19,9,0,0,13,7,7,7,10,2,5,5,8,4,7,9,8,3,4,7,5,11,7,10,7,6,0,5,5,7,12,6,2,5,6,10,3,9,2,10,4,0,1,8,4,5,8,5,5,4,4
FOODS_3_446,FOODS_3,1,11,6,8,8,1,8,9,0,6,7,5,0,3,3,12,14,2,12,3,0,8,6,11,9,0,0,4,10,9,10,1,0,8,6,8,13,0,0,5,5,10,4,2,0,3,7,7,8,6,4,6,0,6,10,8,5,5,2,10,6,4,8,3,12,6,0,7,6,11,9,1,1,0,5,2,8,10,8,0,0,9,8,5,4,6,2,10,7,4,3,7,18,2,0,1,10,3,10,6
FOODS_3_468,FOODS_3,0,9,9,5,1,3,3,9,5,10,5,1,1,2,3,6,5,4,4,4,2,6,3,2,0,5,4,3,3,13,3,0,5,5,2,1,7,4,6,1,1,5,2,6,7,4,4,5,3,4,5,3,8,3,5,3,4,6,3,3,4,6,6,5,6,3,4,6,0,13,4,1,10,6,5,8,4,0,4,4,7,2,3,5,5,4,3,5,5,4,3,8,10,4,4,3,1,4,5,6
FOODS_3_070,FOODS_3,11,11,14,4,5,3,2,5,13,4,7,9,6,6,0,2,0,13,3,9,1,8,7,2,19,3,23,1,49,6,3,8,2,0,1,0,2,4,6,4,6,6,4,0,0,6,2,1,2,0,4,13,4,17,6,17,4,10,4,4,2,14,3,0,0,4,1,2,0,3,3,5,21,0,0,13,1,10,1,16,4,3,0,0,15,0,2,0,0,0,5,2,12,0,2,5,2,21,1,14
FOODS_3_113,FOODS_3,8,7,0,3,5,0,5,6,10,9,5,0,4,4,0,9,5,1,5,8,2,6,5,3,7,4,0,2,3,6,9,2,0,0,0,11,4,0,0,0,4,2,3,8,4,5,0,9,2,9,5,3,2,0,5,6,0,8,16,1,4,5,7,6,6,2,6,5,3,8,4,2,4,5,1,11,1,10,2,3,2,5,6,0,7,5,6,2,0,6,0,1,7,3,4,1,2,5,1,2
FOODS_3_124,FOODS_3,7,9,3,5,3,3,2,3,5,6,6,6,4,3,8,11,8,7,6,5,3,5,6,2,6,4,5,3,8,5,2,3,5,7,5,0,0,7,4,5,2,2,6,12,2,3,2,5,5,1,5,5,6,4,3,0,6,6,3,3,1,5,2,6,9,11,7,5,2,2,7,13,5,4,4,5,4,7,9,6,6,5,2,13,10,11,10,12,6,0,5,14,14,6,7,7,10,3,3,5
FOODS_3_030,FOODS_3,22,13,10,9,8,2,7,8,16,7,5,8,8,18,11,9,10,4,5,13,10,12,17,8,5,5,7,3,9,7,5,6,5,4,5,9,10,8,6,4,13,9,12,13,5,9,5,6,7,10,11,7,13,5,8,3,8,9,2,8,4,4,3,10,6,6,5,5,6,4,6,3,7,4,2,4,5,8,10,8,10,3,7,2,8,3,6,10,10,11,7,6,13,7,6,8,4,11,11,6
FOODS_3_572,FOODS_3,16,21,13,10,18,11,9,16,17,14,16,27,10,12,13,14,10,10,12,13,8,6,17,19,13,9,20,12,6,14,14,12,10,10,18,5,20,9,10,11,10,12,19,17,9,5,7,9,18,5,12,22,16,15,13,19,19,18,14,18,17,11,12,18,15,19,6,12,16,10,14,17,11,13,15,11,19,7,7,16,8,11,14,11,13,11,18,10,16,8,10,8,17,7,23,12,12,7,15,14
FOODS_1_184,FOODS_1,7,18,0,1,0,0,2,3,5,3,4,6,3,6,13,2,10,6,2,1,16,2,25,0,6,6,4,9,6,7,0,1,5,2,1,5,2,5,6,0,0,4,1,3,3,1,4,1,2,3,4,5,0,3,2,4,1,2,5,3,4,3,4,0,0,0,1,1,1,2,1,3,0,0,1,2,2,0,1,2,3,4,4,5,3,2,2,0,2,0,2,1,5,9,7,0,0,0,1,0
FOODS_1_173,FOODS_1,33,7,26,0,9,3,0,9,1,2,7,14,15,8,3,5,6,23,5,7,5,2,2,2,2,8,6,12,13,11,11,8,5,5,9,5,2,0,9,12,12,6,14,44,1,11,6,1,8,1,1,14,8,5,5,8,14,9,17,3,5,15,19,13,12,5,1,0,12,5,14,4,12,6,5,4,2,5,11,2,14,9,5,10,4,10,9,2,3,4,7,7,1,12,5,4,11,1,14,17
FOODS_3_469,FOODS_3,7,4,10,4,0,7,2,8,6,8,3,6,5,3,13,10,8,6,4,13,2,5,13,4,8,4,4,6,6,5,4,5,3,14,2,12,11,9,6,5,4,7,7,15,6,8,1,8,5,10,7,5,6,3,5,6,9,10,4,5,6,10,5,7,10,9,6,3,11,1,6,12,12,6,2,5,9,4,9,5,5,7,8,7,6,12,8,5,7,0,0,7,11,8,4,2,6,7,8,6
FOODS_3_219,FOODS_3,4,7,6,6,11,8,15,4,8,8,7,14,4,10,3,21,10,3,5,7,25,7,5,7,9,4,2,8,1,18,5,2,7,1,4,7,9,4,17,0,3,8,10,6,2,1,1,7,6,9,7,1,9,2,6,5,20,4,7,7,1,3,5,7,4,13,1,10,7,5,1,4,5,1,22,5,6,3,9,4,1,6,2,7,16,5,15,4,2,0,6,8,12,7,5,12,1,1,2,5
FOODS_3_476,FOODS_3,5,3,5,5,4,2,6,6,4,2,0,2,5,5,0,8,4,6,8,4,4,5,7,6,5,7,4,5,3,5,3,5,6,5,4,4,6,3,4,2,3,1,2,11,5,2,3,1,2,4,8,4,6,7,2,1,5,5,2,7,3,3,3,7,5,2,2,4,2,2,3,7,4,3,3,2,1,2,5,5,3,2,5,4,4,5,5,3,3,4,3,2,5,0,0,0,0,0,0,0
FOODS_3_738,FOODS_3,6,6,0,9,4,1,3,5,9,5,4,6,0,2,5,7,0,6,1,0,5,7,6,6,2,1,6,1,7,4,7,9,4,1,7,13,4,8,1,2,10,1,6,7,6,1,3,2,0,3,4,5,3,3,5,3,1,1,3,12,3,4,0,5,2,1,3,6,1,6,4,4,6,5,4,18,4,1,4,0,4,7,0,7,2,4,2,5,4,2,4,0,10,1,3,3,4,1,4,2
