item_id,dept_id,Popularity,Volatility,Sparsity,product_name
FOODS_3_799,FOODS_3,456,2.49,84.0,Quaker Instant Coffee
FOODS_2_341,FOODS_2,452,1.61,84.0,Kraft Beef Chuck Roast
FOODS_3_575,FOODS_3,442,1.74,60.0,Quaker Granola Bars (Oats)
FOODS_2_040,FOODS_2,442,1.61,89.0,Chobani Honey Ham Slices
FOODS_1_148,FOODS_1,441,1.85,79.0,Kelloggs Parmesan Shaker
FOODS_2_256,FOODS_2,439,0.99,42.0,Great Value Corned Beef
FOODS_1_008,FOODS_1,439,2.49,90.0,Chobani Heavy Whipping Cream
FOODS_3_209,FOODS_3,437,2.49,57.0,Marketside Roasted Peanuts
FOODS_2_114,FOODS_2,434,1.5,73.0,Organic Valley Raw Shrimp (Peeled)
FOODS_2_127,FOODS_2,430,5.29,81.0,Quaker Frozen Mixed Berries
FOODS_3_366,FOODS_3,426,1.22,53.0,Nature Valley Green Seedless Grapes
FOODS_3_284,FOODS_3,426,1.38,58.0,Stonyfield Baby Carrots Bag
FOODS_3_751,FOODS_3,425,0.96,19.0,Quaker Peanut Butter (Creamy)
FOODS_3_691,FOODS_3,422,1.42,52.0,Nestle Russet Potatoes (5lb)
FOODS_2_147,FOODS_2,421,1.22,47.0,Nestle Breaded Fish Sticks
FOODS_3_417,FOODS_3,419,1.57,41.0,Marketside Honey Nut Cereal
FOODS_1_160,FOODS_1,417,1.08,40.0,Great Value Cream Cheese Spread
FOODS_1_022,FOODS_1,415,2.07,68.0,General Mills Salted Butter Sticks
FOODS_2_168,FOODS_2,415,1.85,60.0,Chobani Tilapia Fillets
FOODS_3_500,FOODS_3,414,1.17,40.0,Kelloggs Classic Cola 2L
FOODS_2_365,FOODS_2,410,1.15,48.0,Annie's Frozen Broccoli Florets
FOODS_3_364,FOODS_3,409,1.56,63.0,Stonyfield Roasted Peanuts
FOODS_3_254,FOODS_3,407,1.39,59.0,Nature Valley Whole Wheat Bread
FOODS_2_280,FOODS_2,407,1.05,43.0,Chobani Honey Ham Slices
FOODS_3_548,FOODS_3,406,3.67,87.0,Kelloggs Roma Tomatoes
FOODS_3_471,FOODS_3,402,2.66,73.0,Dole Whole Wheat Bread
FOODS_3_088,FOODS_3,402,1.44,59.0,Chobani Avocados (Hass)
FOODS_3_736,FOODS_3,400,1.71,72.0,Great Value Roasted Peanuts
FOODS_2_207,FOODS_2,400,2.07,82.0,Quaker Breaded Fish Sticks
FOODS_3_510,FOODS_3,397,0.72,35.0,Nature Valley Honey Nut Cereal
FOODS_2_195,FOODS_2,393,3.67,81.0,Nestle Meatball Sub Kit
FOODS_2_395,FOODS_2,392,1.87,86.0,Silk Frozen Broccoli Florets
FOODS_3_180,FOODS_3,385,1.21,50.0,Kelloggs Green Seedless Grapes
FOODS_2_271,FOODS_2,381,2.08,67.0,Quaker Ground Beef (93% Lean)
FOODS_2_300,FOODS_2,381,1.7,71.0,Stonyfield Chicken Breast (Boneless)
FOODS_2_017,FOODS_2,379,1.85,63.0,Marketside Frozen Waffles
FOODS_2_048,FOODS_2,379,1.29,57.0,Great Value Tilapia Fillets
FOODS_2_369,FOODS_2,376,0.98,40.0,Marketside Frozen Chicken Nuggets
FOODS_3_517,FOODS_3,373,1.11,47.0,Kraft Roma Tomatoes
FOODS_3_409,FOODS_3,373,1.54,59.0,Tyson Whole Wheat Bread
FOODS_3_164,FOODS_3,372,1.37,60.0,Kelloggs Russet Potatoes (5lb)
FOODS_3_633,FOODS_3,369,1.3,61.0,Tyson Sparkling Water (Lime)
FOODS_3_613,FOODS_3,368,1.71,56.0,Kraft Instant Coffee
FOODS_1_111,FOODS_1,364,1.37,57.0,Quaker Pepper Jack Cubes
FOODS_3_353,FOODS_3,363,1.54,64.0,Marketside Tortilla Chips
FOODS_2_313,FOODS_2,360,1.95,79.0,Tyson Mixed Vegetable Medley
FOODS_3_359,FOODS_3,352,1.29,65.0,Dole Canned Sweet Corn
FOODS_3_210,FOODS_3,351,5.29,99.0,Organic Valley Instant Coffee
FOODS_1_089,FOODS_1,351,1.08,52.0,Tyson Whipped Topping
FOODS_2_097,FOODS_2,350,1.21,60.0,Marketside Frozen Mixed Berries
FOODS_2_187,FOODS_2,339,0.86,54.0,Silk Frozen Mixed Berries
FOODS_3_256,FOODS_3,338,5.29,97.0,Great Value Strawberry Jam
FOODS_2_372,FOODS_2,333,1.11,53.0,Kelloggs Frozen French Fries
FOODS_3_338,FOODS_3,331,5.29,74.0,Organic Valley Pretzels
FOODS_2_090,FOODS_2,327,0.88,70.0,Horizon Chicken Breast (Boneless)
FOODS_3_626,FOODS_3,325,1.88,53.0,Organic Valley Whole Wheat Bread
FOODS_3_696,FOODS_3,323,1.49,49.0,Chobani Honey Nut Cereal
FOODS_2_287,FOODS_2,317,2.31,89.0,Quaker Frozen Waffles
FOODS_3_745,FOODS_3,316,3.67,96.0,Tyson Red Gala Apples
FOODS_3_165,FOODS_3,312,2.08,86.0,Kraft White Rice (2lb)
FOODS_3_038,FOODS_3,311,1.7,56.0,General Mills Peanut Butter (Creamy)
FOODS_3_371,FOODS_3,306,1.29,53.0,Nestle English Muffins
FOODS_3_264,FOODS_3,305,0.88,34.0,Chobani Spaghetti Noodles
FOODS_3_790,FOODS_3,297,1.38,80.0,General Mills Marinara Pasta Sauce
FOODS_2_246,FOODS_2,294,1.7,88.0,General Mills Pork Sausage Links
FOODS_2_158,FOODS_2,287,2.07,76.0,Nature Valley Atlantic Salmon Fillet
FOODS_3_137,FOODS_3,276,1.37,62.0,Tyson Sparkling Water (Lime)
FOODS_1_033,FOODS_1,275,2.31,81.0,Marketside Greek Strawberry Yogurt
FOODS_3_296,FOODS_3,269,1.03,42.0,Chobani Granola Bars (Oats)
FOODS_3_690,FOODS_3,264,1.49,60.0,Organic Valley Strawberry Jam
FOODS_3_507,FOODS_3,257,1.9,76.0,Silk Yellow Onions
FOODS_1_095,FOODS_1,255,2.66,90.0,Quaker Cheddar Cheese Block
FOODS_3_796,FOODS_3,247,1.49,63.0,Stonyfield Roma Tomatoes
FOODS_2_390,FOODS_2,243,1.22,51.0,General Mills Chicken Breast (Boneless)
FOODS_3_737,FOODS_3,241,2.05,78.0,Marketside Instant Coffee
FOODS_3_693,FOODS_3,236,1.9,73.0,Kraft Yellow Onions
FOODS_2_006,FOODS_2,235,5.29,83.0,General Mills Pork Sausage Links
FOODS_3_022,FOODS_3,234,1.24,69.0,General Mills Chocolate Chip Cookies
FOODS_2_129,FOODS_2,230,1.49,75.0,Marketside Frozen Chicken Nuggets
FOODS_1_131,FOODS_1,226,1.4,64.0,Nestle Oat Milk (Barista Blend)
FOODS_2_337,FOODS_2,225,1.9,80.0,Marketside Frozen Mixed Berries
FOODS_2_248,FOODS_2,220,1.01,34.0,Chobani Atlantic Salmon Fillet
FOODS_2_159,FOODS_2,215,1.19,80.0,Quaker Frozen Chicken Nuggets
FOODS_2_226,FOODS_2,214,3.67,87.0,Organic Valley Corned Beef
FOODS_2_068,FOODS_2,214,2.49,89.0,Kelloggs Atlantic Salmon Fillet
FOODS_2_193,FOODS_2,213,2.49,75.0,Marketside Mixed Vegetable Medley
FOODS_1_159,FOODS_1,210,3.67,86.0,Quaker Almond Milk (Unsweetened)
FOODS_2_071,FOODS_2,198,1.27,68.0,Dole Beef Chuck Roast
FOODS_1_098,FOODS_1,196,1.81,73.0,Organic Valley Heavy Whipping Cream
FOODS_3_337,FOODS_3,191,1.87,73.0,Marketside Bagged Salad Mix
FOODS_1_084,FOODS_1,191,2.18,88.0,Kelloggs Chocolate Milk
FOODS_1_077,FOODS_1,190,2.94,83.0,Annie's Margarine Tub
FOODS_3_472,FOODS_3,188,2.05,71.0,Chobani Peanut Butter (Creamy)
FOODS_2_073,FOODS_2,182,2.49,79.0,Tyson Mixed Vegetable Medley
FOODS_2_252,FOODS_2,177,1.74,78.0,Stonyfield Frozen French Fries
FOODS_2_254,FOODS_2,176,1.74,80.0,Nature Valley Breakfast Burritos
FOODS_3_512,FOODS_3,167,2.94,88.0,Great Value Spaghetti Noodles
FOODS_3_563,FOODS_3,163,0.0,94.0,Nestle Baby Carrots Bag
FOODS_2_362,FOODS_2,158,1.95,71.0,Horizon Frozen Pepperoni Pizza
FOODS_2_096,FOODS_2,157,2.34,89.0,Great Value Pork Sausage Links
FOODS_3_255,FOODS_3,155,1.29,53.0,Quaker Peanut Butter (Creamy)
FOODS_2_209,FOODS_2,151,1.56,46.0,Marketside Veggie Burgers
FOODS_3_602,FOODS_3,144,0.0,85.0,Horizon Sparkling Water (Lime)
FOODS_3_260,FOODS_3,141,1.95,74.0,Kelloggs Tortilla Chips
FOODS_2_117,FOODS_2,139,2.65,54.0,Kraft Breaded Fish Sticks
FOODS_2_239,FOODS_2,133,1.59,75.0,Quaker Veggie Burgers
FOODS_3_350,FOODS_3,129,2.08,65.0,Nature Valley Russet Potatoes (5lb)
FOODS_3_595,FOODS_3,118,1.13,37.0,Nestle Whole Wheat Bread
FOODS_2_015,FOODS_2,115,1.35,62.0,Quaker Meatball Sub Kit
FOODS_2_046,FOODS_2,114,2.66,82.0,Nature Valley Corned Beef
FOODS_3_220,FOODS_3,112,2.65,77.0,Stonyfield Potato Chips (Classic)
FOODS_2_379,FOODS_2,110,2.8,72.0,Silk Turkey Bacon
FOODS_3_466,FOODS_3,106,0.0,91.0,Organic Valley Red Gala Apples
FOODS_3_521,FOODS_3,104,1.9,72.0,Tyson Green Seedless Grapes
FOODS_3_601,FOODS_3,103,5.29,92.0,Tyson Tortilla Chips
FOODS_3_703,FOODS_3,88,1.56,71.0,Quaker Roma Tomatoes
FOODS_3_171,FOODS_3,64,5.29,95.0,Silk Spaghetti Noodles
FOODS_1_079,FOODS_1,40,0.0,99.0,Quaker Swiss Cheese Slices
